,tid,sid,latitude,longitude,time,wind,label
1247,1439,3,23.5,-99.5,2010-07-01 12:00:00,60,LOW_INTENSITY
1248,1442,1,10.7,-31.1,2010-08-21 12:00:00,25,LOW_INTENSITY
1249,1442,1,11.0,-31.7,2010-08-21 18:00:00,25,LOW_INTENSITY
1250,1442,1,11.4,-32.4,2010-08-22 00:00:00,30,LOW_INTENSITY
1251,1442,1,11.8,-33.1,2010-08-22 06:00:00,35,LOW_INTENSITY
1252,1442,1,12.4,-33.9,2010-08-22 12:00:00,35,LOW_INTENSITY
1253,1442,1,13.2,-34.8,2010-08-22 18:00:00,35,LOW_INTENSITY
1254,1442,1,13.8,-35.9,2010-08-23 00:00:00,45,LOW_INTENSITY
1255,1442,1,14.2,-37.4,2010-08-23 06:00:00,50,LOW_INTENSITY
1256,1442,1,14.7,-39.1,2010-08-23 12:00:00,55,LOW_INTENSITY
1257,1442,2,15.2,-40.9,2010-08-23 18:00:00,65,HIGH_INTENSITY
1258,1442,2,15.4,-42.6,2010-08-24 00:00:00,75,HIGH_INTENSITY
1259,1442,2,15.6,-44.2,2010-08-24 06:00:00,80,HIGH_INTENSITY
1301,1443,1,13.2,-22.6,2010-08-24 12:00:00,30,LOW_INTENSITY
1302,1443,1,13.6,-24.3,2010-08-24 18:00:00,30,LOW_INTENSITY
1262,1442,2,17.7,-49.0,2010-08-25 00:00:00,70,HIGH_INTENSITY
1304,1443,1,14.1,-27.8,2010-08-25 06:00:00,30,LOW_INTENSITY
1264,1442,2,19.4,-51.6,2010-08-25 12:00:00,70,HIGH_INTENSITY
1265,1442,2,20.7,-52.6,2010-08-25 18:00:00,75,HIGH_INTENSITY
1307,1443,1,14.7,-33.0,2010-08-26 00:00:00,35,LOW_INTENSITY
1308,1443,1,14.9,-34.5,2010-08-26 06:00:00,40,LOW_INTENSITY
1309,1443,1,15.1,-36.0,2010-08-26 12:00:00,40,LOW_INTENSITY
1310,1443,1,15.3,-37.7,2010-08-26 18:00:00,40,LOW_INTENSITY
1270,1442,2,25.6,-57.3,2010-08-27 00:00:00,95,HIGH_INTENSITY
1271,1442,2,26.2,-58.3,2010-08-27 06:00:00,110,HIGH_INTENSITY
1272,1442,2,26.5,-59.3,2010-08-27 12:00:00,110,HIGH_INTENSITY
1314,1443,1,15.9,-45.0,2010-08-27 18:00:00,40,LOW_INTENSITY
1315,1443,1,16.0,-47.0,2010-08-28 00:00:00,45,LOW_INTENSITY
1316,1443,1,16.1,-49.0,2010-08-28 06:00:00,50,LOW_INTENSITY
1276,1442,2,28.9,-60.8,2010-08-28 12:00:00,95,HIGH_INTENSITY
1318,1443,1,16.3,-53.0,2010-08-28 18:00:00,50,LOW_INTENSITY
1319,1443,1,16.5,-54.8,2010-08-29 00:00:00,55,LOW_INTENSITY
1320,1443,1,16.7,-56.5,2010-08-29 06:00:00,55,LOW_INTENSITY
1280,1442,2,34.7,-56.2,2010-08-29 12:00:00,75,HIGH_INTENSITY
1322,1443,2,17.3,-59.3,2010-08-29 18:00:00,75,HIGH_INTENSITY
1282,1442,2,38.7,-53.8,2010-08-30 00:00:00,70,HIGH_INTENSITY
1283,1442,2,40.0,-52.8,2010-08-30 06:00:00,65,HIGH_INTENSITY
1284,1442,2,40.6,-51.6,2010-08-30 12:00:00,65,HIGH_INTENSITY
1285,1442,3,41.0,-50.2,2010-08-30 18:00:00,60,LOW_INTENSITY
1286,1442,3,41.1,-48.0,2010-08-31 00:00:00,60,LOW_INTENSITY
1287,1442,3,41.2,-44.8,2010-08-31 06:00:00,55,LOW_INTENSITY
1329,1443,2,20.9,-67.5,2010-08-31 12:00:00,115,HIGH_INTENSITY
1330,1443,2,21.6,-68.4,2010-08-31 18:00:00,115,HIGH_INTENSITY
1290,1442,3,43.5,-30.4,2010-09-01 00:00:00,45,LOW_INTENSITY
1291,1442,3,44.8,-26.3,2010-09-01 06:00:00,40,LOW_INTENSITY
1292,1442,3,46.2,-24.0,2010-09-01 12:00:00,40,LOW_INTENSITY
1334,1443,2,25.9,-72.7,2010-09-01 18:00:00,115,HIGH_INTENSITY
1294,1442,3,49.5,-20.7,2010-09-02 00:00:00,40,LOW_INTENSITY
1336,1443,2,28.6,-74.3,2010-09-02 06:00:00,125,HIGH_INTENSITY
1296,1442,3,53.0,-20.3,2010-09-02 12:00:00,35,LOW_INTENSITY
1338,1443,2,31.7,-75.1,2010-09-02 18:00:00,100,HIGH_INTENSITY
1298,1442,3,57.5,-23.0,2010-09-03 00:00:00,30,LOW_INTENSITY
1340,1443,2,34.5,-74.2,2010-09-03 06:00:00,85,HIGH_INTENSITY
1341,1443,2,36.1,-73.4,2010-09-03 12:00:00,75,HIGH_INTENSITY
1342,1443,2,37.6,-72.2,2010-09-03 18:00:00,70,HIGH_INTENSITY
1343,1443,3,39.1,-70.6,2010-09-04 00:00:00,60,LOW_INTENSITY
1344,1443,3,40.7,-68.4,2010-09-04 06:00:00,60,LOW_INTENSITY
1345,1443,4,43.0,-65.7,2010-09-04 12:00:00,65,HIGH_INTENSITY
1346,1443,4,45.5,-63.2,2010-09-04 18:00:00,65,HIGH_INTENSITY
1347,1443,5,48.4,-60.2,2010-09-05 00:00:00,55,LOW_INTENSITY
1348,1443,5,50.6,-57.5,2010-09-05 06:00:00,50,LOW_INTENSITY
1349,1443,5,52.4,-55.4,2010-09-05 12:00:00,45,LOW_INTENSITY
1350,1443,5,54.0,-54.1,2010-09-05 18:00:00,40,LOW_INTENSITY
1351,1443,5,55.7,-53.5,2010-09-06 00:00:00,35,LOW_INTENSITY
1352,1447,1,14.0,-22.7,2010-09-08 06:00:00,30,LOW_INTENSITY
1353,1447,1,13.8,-23.3,2010-09-08 12:00:00,40,LOW_INTENSITY
1354,1447,1,13.8,-23.7,2010-09-08 18:00:00,40,LOW_INTENSITY
1355,1447,1,13.8,-24.1,2010-09-09 00:00:00,40,LOW_INTENSITY
1356,1447,1,13.9,-24.8,2010-09-09 06:00:00,35,LOW_INTENSITY
1357,1447,1,14.2,-25.5,2010-09-09 12:00:00,30,LOW_INTENSITY
1358,1447,1,14.7,-26.4,2010-09-09 18:00:00,30,LOW_INTENSITY
1359,1447,1,15.4,-27.5,2010-09-10 00:00:00,30,LOW_INTENSITY
1360,1447,1,15.9,-28.7,2010-09-10 06:00:00,30,LOW_INTENSITY
1361,1447,1,16.3,-30.4,2010-09-10 12:00:00,35,LOW_INTENSITY
1362,1447,1,16.6,-32.5,2010-09-10 18:00:00,40,LOW_INTENSITY
1363,1447,1,16.9,-34.8,2010-09-11 00:00:00,50,LOW_INTENSITY
1364,1447,1,17.1,-37.0,2010-09-11 06:00:00,60,LOW_INTENSITY
1365,1447,1,17.3,-38.7,2010-09-11 12:00:00,60,LOW_INTENSITY
1366,1447,1,17.4,-40.4,2010-09-11 18:00:00,60,LOW_INTENSITY
1367,1447,2,17.6,-42.0,2010-09-12 00:00:00,65,HIGH_INTENSITY
1412,1448,1,12.9,-20.5,2010-09-12 06:00:00,30,LOW_INTENSITY
1369,1447,2,17.7,-44.9,2010-09-12 12:00:00,90,HIGH_INTENSITY
1370,1447,2,17.7,-46.1,2010-09-12 18:00:00,115,HIGH_INTENSITY
1371,1447,2,17.7,-47.3,2010-09-13 00:00:00,130,HIGH_INTENSITY
1372,1447,2,17.6,-48.3,2010-09-13 06:00:00,130,HIGH_INTENSITY
1373,1447,2,17.6,-49.3,2010-09-13 12:00:00,130,HIGH_INTENSITY
1374,1447,2,17.6,-50.2,2010-09-13 18:00:00,125,HIGH_INTENSITY
1375,1447,2,17.7,-50.9,2010-09-14 00:00:00,125,HIGH_INTENSITY
1420,1448,1,15.6,-28.4,2010-09-14 06:00:00,60,LOW_INTENSITY
1466,1449,1,17.6,-82.3,2010-09-14 12:00:00,30,LOW_INTENSITY
1378,1447,2,18.6,-52.8,2010-09-14 18:00:00,125,HIGH_INTENSITY
1423,1448,2,16.4,-30.6,2010-09-15 00:00:00,90,HIGH_INTENSITY
1469,1449,1,18.3,-86.2,2010-09-15 06:00:00,55,LOW_INTENSITY
1425,1448,2,17.7,-32.2,2010-09-15 12:00:00,120,HIGH_INTENSITY
1382,1447,2,19.8,-55.3,2010-09-15 18:00:00,115,HIGH_INTENSITY
1383,1447,2,20.1,-56.0,2010-09-16 00:00:00,120,HIGH_INTENSITY
1384,1447,2,20.4,-56.5,2010-09-16 06:00:00,125,HIGH_INTENSITY
1429,1448,2,21.8,-37.7,2010-09-16 12:00:00,90,HIGH_INTENSITY
1475,1449,2,19.6,-93.3,2010-09-16 18:00:00,70,HIGH_INTENSITY
1387,1447,2,21.8,-58.4,2010-09-17 00:00:00,115,HIGH_INTENSITY
1388,1447,2,22.2,-59.1,2010-09-17 06:00:00,110,HIGH_INTENSITY
1389,1447,2,22.8,-59.9,2010-09-17 12:00:00,100,HIGH_INTENSITY
1434,1448,2,24.6,-47.4,2010-09-17 18:00:00,65,HIGH_INTENSITY
1480,1449,3,18.7,-97.1,2010-09-18 00:00:00,60,LOW_INTENSITY
1392,1447,2,24.9,-62.5,2010-09-18 06:00:00,85,HIGH_INTENSITY
1393,1447,2,25.7,-63.3,2010-09-18 12:00:00,85,HIGH_INTENSITY
1394,1447,2,26.6,-64.0,2010-09-18 18:00:00,80,HIGH_INTENSITY
1395,1447,2,27.5,-64.6,2010-09-19 00:00:00,80,HIGH_INTENSITY
1396,1447,2,28.4,-65.2,2010-09-19 06:00:00,75,HIGH_INTENSITY
1441,1448,3,33.9,-51.4,2010-09-19 12:00:00,45,LOW_INTENSITY
1442,1448,3,34.6,-50.2,2010-09-19 18:00:00,45,LOW_INTENSITY
1482,1450,1,15.2,-32.0,2010-09-20 00:00:00,25,LOW_INTENSITY
1400,1447,2,33.2,-65.2,2010-09-20 06:00:00,65,HIGH_INTENSITY
1401,1447,2,35.1,-64.2,2010-09-20 12:00:00,65,HIGH_INTENSITY
1446,1448,3,34.6,-46.0,2010-09-20 18:00:00,40,LOW_INTENSITY
1486,1450,1,16.8,-31.9,2010-09-21 00:00:00,35,LOW_INTENSITY
1487,1450,1,17.3,-31.8,2010-09-21 06:00:00,40,LOW_INTENSITY
1405,1447,2,44.8,-54.4,2010-09-21 12:00:00,65,HIGH_INTENSITY
1406,1447,2,48.5,-52.1,2010-09-21 18:00:00,75,HIGH_INTENSITY
1407,1447,2,51.5,-50.5,2010-09-22 00:00:00,75,HIGH_INTENSITY
1491,1450,1,17.3,-30.9,2010-09-22 06:00:00,35,LOW_INTENSITY
1409,1447,2,55.5,-49.4,2010-09-22 12:00:00,70,HIGH_INTENSITY
1493,1450,1,17.4,-30.0,2010-09-22 18:00:00,30,LOW_INTENSITY
1494,1450,1,17.5,-29.7,2010-09-23 00:00:00,30,LOW_INTENSITY
1456,1448,3,32.7,-37.7,2010-09-23 06:00:00,30,LOW_INTENSITY
1457,1448,3,32.4,-37.8,2010-09-23 12:00:00,30,LOW_INTENSITY
1458,1448,3,32.0,-38.6,2010-09-23 18:00:00,30,LOW_INTENSITY
1459,1448,3,31.5,-40.0,2010-09-24 00:00:00,30,LOW_INTENSITY
1460,1448,3,31.2,-41.6,2010-09-24 06:00:00,30,LOW_INTENSITY
1500,1450,1,19.0,-27.6,2010-09-24 12:00:00,50,LOW_INTENSITY
1462,1448,3,30.6,-44.3,2010-09-24 18:00:00,30,LOW_INTENSITY
1502,1450,2,20.4,-27.8,2010-09-25 00:00:00,75,HIGH_INTENSITY
1503,1450,2,21.3,-28.0,2010-09-25 06:00:00,70,HIGH_INTENSITY
1504,1450,3,22.3,-28.3,2010-09-25 12:00:00,60,LOW_INTENSITY
1505,1450,3,23.2,-28.6,2010-09-25 18:00:00,50,LOW_INTENSITY
1506,1450,3,24.0,-28.8,2010-09-26 00:00:00,40,LOW_INTENSITY
1507,1450,3,24.8,-28.9,2010-09-26 06:00:00,35,LOW_INTENSITY
1508,1450,3,25.3,-29.0,2010-09-26 12:00:00,30,LOW_INTENSITY
1509,1450,3,25.8,-29.2,2010-09-26 18:00:00,30,LOW_INTENSITY
1510,1450,3,26.3,-29.6,2010-09-27 00:00:00,30,LOW_INTENSITY
1511,1450,3,26.8,-30.1,2010-09-27 06:00:00,30,LOW_INTENSITY
1512,1450,3,27.4,-30.6,2010-09-27 12:00:00,30,LOW_INTENSITY
1513,1450,3,28.0,-31.1,2010-09-27 18:00:00,30,LOW_INTENSITY
1514,1450,3,28.6,-31.5,2010-09-28 00:00:00,30,LOW_INTENSITY
1515,1450,3,29.1,-31.7,2010-09-28 06:00:00,30,LOW_INTENSITY
1516,1450,3,29.5,-31.7,2010-09-28 12:00:00,30,LOW_INTENSITY
1517,1450,3,29.9,-31.6,2010-09-28 18:00:00,25,LOW_INTENSITY
1518,1450,3,30.2,-31.5,2010-09-29 00:00:00,25,LOW_INTENSITY
1519,1453,1,22.0,-67.2,2010-10-06 06:00:00,30,LOW_INTENSITY
1520,1453,1,22.6,-67.8,2010-10-06 12:00:00,40,LOW_INTENSITY
1521,1453,1,23.0,-68.1,2010-10-06 18:00:00,50,LOW_INTENSITY
1522,1453,1,23.2,-68.2,2010-10-07 00:00:00,55,LOW_INTENSITY
1523,1453,1,23.4,-68.3,2010-10-07 06:00:00,50,LOW_INTENSITY
1524,1453,1,23.6,-68.3,2010-10-07 12:00:00,45,LOW_INTENSITY
1525,1453,1,23.8,-67.8,2010-10-07 18:00:00,50,LOW_INTENSITY
1526,1453,1,24.0,-67.0,2010-10-08 00:00:00,55,LOW_INTENSITY
1527,1453,1,24.4,-66.1,2010-10-08 06:00:00,60,LOW_INTENSITY
1528,1453,2,25.2,-64.8,2010-10-08 12:00:00,65,HIGH_INTENSITY
1529,1453,2,26.2,-63.3,2010-10-08 18:00:00,70,HIGH_INTENSITY
1530,1453,2,27.2,-61.7,2010-10-09 00:00:00,75,HIGH_INTENSITY
1531,1453,2,28.5,-59.7,2010-10-09 06:00:00,75,HIGH_INTENSITY
1532,1453,2,30.0,-57.3,2010-10-09 12:00:00,70,HIGH_INTENSITY
1533,1453,2,31.4,-54.3,2010-10-09 18:00:00,65,HIGH_INTENSITY
1534,1453,3,32.7,-50.9,2010-10-10 00:00:00,60,LOW_INTENSITY
1535,1453,3,34.3,-47.0,2010-10-10 06:00:00,55,LOW_INTENSITY
1536,1453,3,36.4,-42.6,2010-10-10 12:00:00,55,LOW_INTENSITY
1537,1453,3,38.2,-38.1,2010-10-10 18:00:00,55,LOW_INTENSITY
1538,1453,3,40.3,-33.8,2010-10-11 00:00:00,50,LOW_INTENSITY
1539,1453,3,42.0,-30.8,2010-10-11 06:00:00,45,LOW_INTENSITY
1568,1454,1,15.0,-83.2,2010-10-11 12:00:00,45,HIGH_INTENSITY
1541,1453,3,43.5,-26.3,2010-10-11 18:00:00,40,LOW_INTENSITY
1570,1454,2,16.5,-84.4,2010-10-12 00:00:00,65,HIGH_INTENSITY
1543,1453,3,42.4,-24.6,2010-10-12 06:00:00,35,LOW_INTENSITY
1572,1454,2,18.1,-85.6,2010-10-12 12:00:00,75,HIGH_INTENSITY
1545,1453,3,40.3,-23.5,2010-10-12 18:00:00,35,LOW_INTENSITY
1574,1454,2,19.6,-86.0,2010-10-13 00:00:00,90,HIGH_INTENSITY
1575,1454,2,20.3,-86.0,2010-10-13 06:00:00,85,HIGH_INTENSITY
1576,1454,2,20.9,-85.9,2010-10-13 12:00:00,85,HIGH_INTENSITY
1549,1453,3,36.7,-22.4,2010-10-13 18:00:00,35,LOW_INTENSITY
1578,1454,2,21.8,-85.6,2010-10-14 00:00:00,75,HIGH_INTENSITY
1579,1454,2,22.2,-85.2,2010-10-14 06:00:00,70,HIGH_INTENSITY
1580,1454,3,22.6,-84.5,2010-10-14 12:00:00,60,HIGH_INTENSITY
1581,1454,3,22.8,-83.5,2010-10-14 18:00:00,50,HIGH_INTENSITY
1554,1453,3,33.8,-19.9,2010-10-15 00:00:00,30,LOW_INTENSITY
1583,1454,3,22.9,-80.9,2010-10-15 06:00:00,30,HIGH_INTENSITY
1584,1454,3,22.9,-79.9,2010-10-15 12:00:00,25,HIGH_INTENSITY
1557,1453,3,33.2,-17.8,2010-10-15 18:00:00,30,LOW_INTENSITY
1558,1453,3,33.0,-17.1,2010-10-16 00:00:00,25,LOW_INTENSITY
1559,1453,3,32.8,-16.5,2010-10-16 06:00:00,25,LOW_INTENSITY
1560,1453,3,32.6,-15.9,2010-10-16 12:00:00,25,LOW_INTENSITY
1561,1453,3,32.4,-15.3,2010-10-16 18:00:00,25,LOW_INTENSITY
1562,1453,3,32.3,-14.7,2010-10-17 00:00:00,25,LOW_INTENSITY
1563,1453,3,32.1,-14.5,2010-10-17 06:00:00,25,LOW_INTENSITY
1564,1453,3,31.9,-14.6,2010-10-17 12:00:00,20,LOW_INTENSITY
1565,1453,3,31.7,-14.7,2010-10-17 18:00:00,20,LOW_INTENSITY
1586,1455,1,17.2,-83.4,2010-10-19 18:00:00,30,HIGH_INTENSITY
1587,1455,1,17.7,-83.2,2010-10-20 00:00:00,30,HIGH_INTENSITY
1588,1455,1,17.8,-82.8,2010-10-20 06:00:00,30,HIGH_INTENSITY
1589,1455,1,17.8,-82.3,2010-10-20 12:00:00,30,HIGH_INTENSITY
1590,1455,1,17.6,-81.8,2010-10-20 18:00:00,30,HIGH_INTENSITY
1591,1455,1,17.3,-81.3,2010-10-21 00:00:00,30,HIGH_INTENSITY
1592,1455,1,17.0,-80.9,2010-10-21 06:00:00,30,HIGH_INTENSITY
1593,1455,1,16.7,-80.6,2010-10-21 12:00:00,35,HIGH_INTENSITY
1594,1455,1,16.3,-80.4,2010-10-21 18:00:00,35,HIGH_INTENSITY
1595,1455,1,16.0,-80.5,2010-10-22 00:00:00,35,HIGH_INTENSITY
1596,1455,1,15.9,-80.7,2010-10-22 06:00:00,35,HIGH_INTENSITY
1597,1455,1,15.8,-81.0,2010-10-22 12:00:00,35,HIGH_INTENSITY
1598,1455,1,15.8,-81.5,2010-10-22 18:00:00,40,HIGH_INTENSITY
1599,1455,1,15.8,-82.1,2010-10-23 00:00:00,40,HIGH_INTENSITY
1600,1455,1,15.8,-82.6,2010-10-23 06:00:00,45,HIGH_INTENSITY
1601,1455,1,15.9,-83.1,2010-10-23 12:00:00,50,HIGH_INTENSITY
1602,1455,1,16.0,-83.6,2010-10-23 18:00:00,55,HIGH_INTENSITY
1603,1455,1,16.2,-84.3,2010-10-24 00:00:00,60,HIGH_INTENSITY
1604,1455,2,16.5,-85.2,2010-10-24 06:00:00,65,HIGH_INTENSITY
1605,1455,2,16.8,-86.3,2010-10-24 12:00:00,75,HIGH_INTENSITY
1606,1455,2,17.0,-87.3,2010-10-24 18:00:00,80,HIGH_INTENSITY
1607,1455,2,17.2,-88.2,2010-10-25 00:00:00,85,HIGH_INTENSITY
1608,1455,2,17.4,-89.2,2010-10-25 06:00:00,65,HIGH_INTENSITY
1609,1455,3,17.7,-90.0,2010-10-25 12:00:00,40,HIGH_INTENSITY
1610,1455,3,18.0,-90.8,2010-10-25 18:00:00,30,HIGH_INTENSITY
1611,1455,3,18.4,-91.5,2010-10-26 00:00:00,25,HIGH_INTENSITY
1612,1455,3,19.1,-92.3,2010-10-26 06:00:00,25,HIGH_INTENSITY
1613,1455,3,20.1,-92.9,2010-10-26 12:00:00,20,HIGH_INTENSITY
1614,1456,1,25.6,-61.2,2010-10-28 18:00:00,30,HIGH_INTENSITY
1615,1456,1,26.8,-63.0,2010-10-29 00:00:00,35,HIGH_INTENSITY
1616,1456,1,28.1,-64.6,2010-10-29 06:00:00,40,HIGH_INTENSITY
1617,1456,1,29.3,-65.9,2010-10-29 12:00:00,50,HIGH_INTENSITY
1618,1456,1,30.2,-65.8,2010-10-29 18:00:00,55,HIGH_INTENSITY
1619,1456,2,31.3,-64.0,2010-10-30 00:00:00,65,HIGH_INTENSITY
1620,1456,2,32.9,-60.9,2010-10-30 06:00:00,65,HIGH_INTENSITY
1628,1457,2,13.1,-60.1,2010-10-30 12:00:00,65,HIGH_INTENSITY
1622,1456,3,37.0,-53.5,2010-10-30 18:00:00,55,HIGH_INTENSITY
1630,1457,2,13.5,-61.7,2010-10-31 00:00:00,85,HIGH_INTENSITY
1631,1457,2,13.8,-62.4,2010-10-31 06:00:00,85,HIGH_INTENSITY
1632,1457,2,14.0,-63.3,2010-10-31 12:00:00,80,HIGH_INTENSITY
1633,1457,2,14.2,-64.4,2010-10-31 18:00:00,65,HIGH_INTENSITY
1634,1457,3,14.1,-65.8,2010-11-01 00:00:00,55,HIGH_INTENSITY
1635,1457,3,13.9,-67.1,2010-11-01 06:00:00,45,HIGH_INTENSITY
1636,1457,3,13.6,-68.2,2010-11-01 12:00:00,40,HIGH_INTENSITY
1637,1457,3,13.5,-69.2,2010-11-01 18:00:00,40,HIGH_INTENSITY
1638,1457,3,13.5,-70.3,2010-11-02 00:00:00,40,HIGH_INTENSITY
1639,1457,3,13.5,-71.4,2010-11-02 06:00:00,45,HIGH_INTENSITY
1640,1457,3,13.5,-72.5,2010-11-02 12:00:00,40,HIGH_INTENSITY
1641,1457,3,13.6,-73.4,2010-11-02 18:00:00,35,HIGH_INTENSITY
1642,1457,3,13.8,-73.9,2010-11-03 00:00:00,30,HIGH_INTENSITY
1643,1457,3,14.0,-74.3,2010-11-03 06:00:00,30,HIGH_INTENSITY
1644,1457,3,14.3,-74.7,2010-11-03 12:00:00,30,HIGH_INTENSITY
1645,1457,3,14.7,-75.1,2010-11-03 18:00:00,35,HIGH_INTENSITY
1646,1457,3,15.1,-75.5,2010-11-04 00:00:00,40,HIGH_INTENSITY
1647,1457,3,15.5,-75.9,2010-11-04 06:00:00,40,HIGH_INTENSITY
1648,1457,3,15.9,-76.2,2010-11-04 12:00:00,45,HIGH_INTENSITY
1649,1457,3,16.4,-76.2,2010-11-04 18:00:00,50,HIGH_INTENSITY
1650,1457,3,17.0,-75.7,2010-11-05 00:00:00,60,HIGH_INTENSITY
1651,1457,4,17.7,-75.2,2010-11-05 06:00:00,70,HIGH_INTENSITY
1652,1457,4,18.7,-74.7,2010-11-05 12:00:00,75,HIGH_INTENSITY
1653,1457,4,19.7,-74.0,2010-11-05 18:00:00,70,HIGH_INTENSITY
1654,1457,5,20.4,-73.1,2010-11-06 00:00:00,60,HIGH_INTENSITY
1655,1457,5,21.4,-71.8,2010-11-06 06:00:00,60,HIGH_INTENSITY
1656,1457,5,22.6,-70.9,2010-11-06 12:00:00,60,HIGH_INTENSITY
1657,1457,6,23.8,-70.3,2010-11-06 18:00:00,65,HIGH_INTENSITY
1658,1457,6,24.9,-69.8,2010-11-07 00:00:00,70,HIGH_INTENSITY
1659,1457,6,25.4,-69.6,2010-11-07 06:00:00,65,HIGH_INTENSITY
1660,1457,7,25.7,-69.5,2010-11-07 12:00:00,60,HIGH_INTENSITY
1661,1457,7,26.0,-69.3,2010-11-07 18:00:00,50,HIGH_INTENSITY
1662,1457,7,26.0,-68.5,2010-11-08 00:00:00,50,HIGH_INTENSITY
1663,1457,7,25.8,-67.5,2010-11-08 06:00:00,50,HIGH_INTENSITY
1664,1457,7,25.6,-66.2,2010-11-08 12:00:00,50,HIGH_INTENSITY
1665,1457,7,25.8,-64.5,2010-11-08 18:00:00,45,HIGH_INTENSITY
1666,1457,7,26.5,-62.3,2010-11-09 00:00:00,45,HIGH_INTENSITY
1667,1457,7,27.9,-60.4,2010-11-09 06:00:00,45,HIGH_INTENSITY
1668,1457,7,29.4,-58.6,2010-11-09 12:00:00,45,HIGH_INTENSITY
1669,1457,7,31.0,-56.9,2010-11-09 18:00:00,45,HIGH_INTENSITY
1670,1457,7,33.3,-55.4,2010-11-10 00:00:00,45,HIGH_INTENSITY
1671,1457,7,36.0,-54.0,2010-11-10 06:00:00,45,HIGH_INTENSITY
1672,1457,7,39.0,-53.5,2010-11-10 12:00:00,35,HIGH_INTENSITY
1673,1457,7,42.0,-53.5,2010-11-10 18:00:00,35,HIGH_INTENSITY
1674,1466,1,15.0,-59.0,2011-08-21 00:00:00,45,HIGH_INTENSITY
1675,1466,1,16.0,-60.6,2011-08-21 06:00:00,45,HIGH_INTENSITY
1676,1466,1,16.8,-62.2,2011-08-21 12:00:00,45,HIGH_INTENSITY
1677,1466,1,17.5,-63.7,2011-08-21 18:00:00,50,HIGH_INTENSITY
1678,1466,1,17.9,-65.0,2011-08-22 00:00:00,60,HIGH_INTENSITY
1679,1466,2,18.2,-65.9,2011-08-22 06:00:00,65,HIGH_INTENSITY
1680,1466,2,18.9,-67.0,2011-08-22 12:00:00,70,HIGH_INTENSITY
1681,1466,2,19.3,-68.0,2011-08-22 18:00:00,75,HIGH_INTENSITY
1682,1466,2,19.7,-68.8,2011-08-23 00:00:00,80,HIGH_INTENSITY
1683,1466,2,20.1,-69.7,2011-08-23 06:00:00,80,HIGH_INTENSITY
1684,1466,2,20.4,-70.6,2011-08-23 12:00:00,80,HIGH_INTENSITY
1685,1466,2,20.7,-71.2,2011-08-23 18:00:00,80,HIGH_INTENSITY
1686,1466,2,21.0,-71.9,2011-08-24 00:00:00,80,HIGH_INTENSITY
1687,1466,2,21.3,-72.5,2011-08-24 06:00:00,95,HIGH_INTENSITY
1688,1466,2,21.9,-73.3,2011-08-24 12:00:00,105,HIGH_INTENSITY
1689,1466,2,22.7,-74.3,2011-08-24 18:00:00,100,HIGH_INTENSITY
1690,1466,2,23.5,-75.1,2011-08-25 00:00:00,95,HIGH_INTENSITY
1691,1466,2,24.1,-75.9,2011-08-25 06:00:00,95,HIGH_INTENSITY
1692,1466,2,25.4,-76.6,2011-08-25 12:00:00,90,HIGH_INTENSITY
1693,1466,2,26.5,-77.2,2011-08-25 18:00:00,90,HIGH_INTENSITY
1694,1466,2,27.7,-77.3,2011-08-26 00:00:00,90,HIGH_INTENSITY
1695,1466,2,28.8,-77.3,2011-08-26 06:00:00,90,HIGH_INTENSITY
1696,1466,2,30.0,-77.4,2011-08-26 12:00:00,85,HIGH_INTENSITY
1697,1466,2,31.1,-77.5,2011-08-26 18:00:00,80,HIGH_INTENSITY
1698,1466,2,32.1,-77.1,2011-08-27 00:00:00,75,HIGH_INTENSITY
1699,1466,2,33.4,-76.8,2011-08-27 06:00:00,75,HIGH_INTENSITY
1700,1466,2,34.7,-76.6,2011-08-27 12:00:00,75,HIGH_INTENSITY
1701,1466,2,35.5,-76.3,2011-08-27 18:00:00,65,HIGH_INTENSITY
1702,1466,2,36.7,-75.7,2011-08-28 00:00:00,65,HIGH_INTENSITY
1703,1466,2,38.1,-75.0,2011-08-28 06:00:00,65,HIGH_INTENSITY
1713,1468,1,9.3,-21.6,2011-08-28 12:00:00,25,LOW_INTENSITY
1705,1466,3,42.5,-73.1,2011-08-28 18:00:00,50,HIGH_INTENSITY
1715,1468,1,9.3,-24.2,2011-08-29 00:00:00,25,LOW_INTENSITY
1716,1468,1,9.5,-25.6,2011-08-29 06:00:00,25,LOW_INTENSITY
1708,1466,3,49.1,-66.7,2011-08-29 12:00:00,40,HIGH_INTENSITY
1709,1466,3,51.3,-63.8,2011-08-29 18:00:00,40,HIGH_INTENSITY
1719,1468,1,11.0,-29.6,2011-08-30 00:00:00,35,LOW_INTENSITY
1720,1468,1,11.5,-31.1,2011-08-30 06:00:00,40,LOW_INTENSITY
1721,1468,1,12.0,-32.9,2011-08-30 12:00:00,45,LOW_INTENSITY
1722,1468,1,12.6,-34.6,2011-08-30 18:00:00,50,LOW_INTENSITY
1723,1468,1,13.1,-36.4,2011-08-31 00:00:00,50,LOW_INTENSITY
1724,1468,1,13.6,-38.2,2011-08-31 06:00:00,55,LOW_INTENSITY
1725,1468,1,14.0,-40.0,2011-08-31 12:00:00,55,LOW_INTENSITY
1726,1468,1,14.4,-41.8,2011-08-31 18:00:00,60,LOW_INTENSITY
